name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,high_data,4,5,10,0.007,-0.008182167837706415,0.17129918996023122,0.1631170221225248
SpectACl,high_data,4,5,10,0.008,-0.005258175914491878,0.22512288573353403,0.21986470981904216
SpectACl,high_data,4,5,10,0.009,-8.0243022975585e-05,0.2473905793226813,0.24731033629970572
SpectACl,high_data,4,5,10,0.01,0.0034689895606445117,0.3139489078873434,0.31741789744798793
SpectACl,high_data,4,5,10,0.02,0.0962383425493191,0.5134082270890341,0.6096465696383532
SpectACl,high_data,4,5,10,0.03,0.328999692433196,0.685268315278552,1.014268007711748
SpectACl,high_data,4,5,10,0.04,0.5620624922693925,0.8130679648512179,1.3751304571206104
SpectACl,high_data,4,5,10,0.05,0.5000976859814941,0.7449946424405103,1.2450923284220043
SpectACl,high_data,4,5,10,0.06,0.45288052944923785,0.6698903538888108,1.1227708833380485
SpectACl,high_data,4,5,10,0.07,0.44833944587390157,0.6457744976043575,1.094113943478259
SpectACl,high_data,4,5,10,0.08,0.4651561026265242,0.619722520040006,1.0848786226665301
SpectACl,high_data,4,5,10,0.09,0.46436000520095616,0.6215041440443552,1.0858641492453114
SpectACl,high_data,4,5,10,0.1,0.4558062946626981,0.6257043922263137,1.0815106868890119
SpectACl,high_data,4,5,10,0.12,0.41932102379425923,0.6130393859298369,1.0323604097240962
SpectACl,high_data,4,5,10,0.15,0.36183211416803884,0.5402156594963792,0.902047773664418
SpectACl,high_data,4,5,10,0.2,0.4041456782367921,0.562081023278708,0.9662267015155002
SpectACl,high_data,4,5,10,0.25,0.3348857773580914,0.5074231347097813,0.8423089120678726
SpectACl,high_data,4,5,10,0.3,0.3622558937305166,0.4883683967179948,0.8506242904485114
SpectACl,high_data,4,5,10,0.4,0.3124083849349365,0.46561891089498053,0.778027295829917
SpectACl,high_data,4,5,10,0.5,0.33661073359945115,0.51139681345932,0.8480075470587711
SpectACl,high_data,4,10,10,0.001,0.0,0.0,0.0
SpectACl,high_data,4,10,10,0.002,0.0,0.0,0.0
SpectACl,high_data,4,10,10,0.003,0.0,0.0,0.0
SpectACl,high_data,4,10,10,0.004,0.00012672692755022998,0.004613411763145188,0.004740138690695418
SpectACl,high_data,4,10,10,0.005,-0.0005993190018390379,0.011810128995919688,0.01121080999408065
SpectACl,high_data,4,10,10,0.006,-0.005056644256963742,0.040439427225522,0.035382782968558256
SpectACl,high_data,4,10,10,0.007,-0.004234439587284204,0.04083013597795226,0.03659569639066805
SpectACl,high_data,4,10,10,0.008,-0.0042617483662663975,0.0420700244938967,0.037808276127630304
SpectACl,high_data,4,10,10,0.009,-0.006569570333880059,0.05895332129154254,0.052383750957662484
SpectACl,high_data,4,10,10,0.01,-0.01038510533163445,0.087839599583522,0.07745449425188755
SpectACl,high_data,4,10,10,0.02,0.0320274774362338,0.4114096201876535,0.4434370976238873
SpectACl,high_data,4,10,10,0.03,0.16262282773329256,0.5911523738717295,0.7537752016050221
SpectACl,high_data,4,10,10,0.04,0.23964509021257774,0.6595634958236861,0.8992085860362639
SpectACl,high_data,4,10,10,0.05,0.4502208888955032,0.7770443079140427,1.2272651968095458
SpectACl,high_data,4,10,10,0.06,0.4468916977838116,0.7602495692530209,1.2071412670368324
SpectACl,high_data,4,10,10,0.07,0.4226483486248734,0.7426153410626221,1.1652636896874955
SpectACl,high_data,4,10,10,0.08,0.5090401339836984,0.7855475028229337,1.2945876368066322
SpectACl,high_data,4,10,10,0.09,0.6832522931326989,0.8579715295781553,1.5412238227108541
SpectACl,high_data,4,10,10,0.1,0.7007034101740645,0.8704727856299627,1.5711761958040271
SpectACl,high_data,4,10,10,0.12,0.6662568921655458,0.8424417525452845,1.5086986447108304
SpectACl,high_data,4,10,10,0.15,0.6690783023152678,0.8240889648522953,1.493167267167563
SpectACl,high_data,4,10,10,0.2,0.6747279488994575,0.8038254091703985,1.478553358069856
SpectACl,high_data,4,10,10,0.25,0.6264769259740578,0.7511169975799871,1.3775939235540449
SpectACl,high_data,4,10,10,0.3,0.4300914160973834,0.6555162989893911,1.0856077150867744
SpectACl,high_data,4,10,10,0.4,0.5149570210623734,0.6509015995688471,1.1658586206312205
SpectACl,high_data,4,10,10,0.5,0.5645992042630215,0.7088063908148619,1.2734055950778833
SpectACl,high_data,4,50,10,0.001,0.0,0.0,0.0
SpectACl,high_data,4,50,10,0.002,0.0,0.0,0.0
SpectACl,high_data,4,50,10,0.003,0.0,0.0,0.0
SpectACl,high_data,4,50,10,0.004,0.0,0.0,0.0
SpectACl,high_data,4,50,10,0.005,0.0,0.0,0.0
SpectACl,high_data,4,50,10,0.006,0.0,0.0,0.0
SpectACl,high_data,4,50,10,0.007,0.0,0.0,0.0
SpectACl,high_data,4,50,10,0.008,0.0,0.0,0.0
SpectACl,high_data,4,50,10,0.009,0.0012945087125885908,0.012658045249068325,0.013952553961656915
SpectACl,high_data,4,50,10,0.01,0.0017731619825684004,0.018517180344622942,0.020290342327191343
SpectACl,high_data,4,50,10,0.02,-0.013996535994898616,0.10495866436745634,0.09096212837255772
SpectACl,high_data,4,50,10,0.03,0.0730489819037093,0.4835524832036986,0.5566014651074079
SpectACl,high_data,4,50,10,0.04,0.09157287989901741,0.5125858578114407,0.6041587377104581
SpectACl,high_data,4,50,10,0.05,0.16245357501335658,0.5932398753708572,0.7556934503842138
SpectACl,high_data,4,50,10,0.06,0.22950184355214404,0.6445621410159189,0.8740639845680629
SpectACl,high_data,4,50,10,0.07,0.32670363188677726,0.7115127439010545,1.0382163757878318
SpectACl,high_data,4,50,10,0.08,0.3859387077295346,0.7370890261218312,1.123027733851366
SpectACl,high_data,4,50,10,0.09,0.5729034885891152,0.832518958859595,1.4054224474487103
SpectACl,high_data,4,50,10,0.1,0.578715643417302,0.8370200940130539,1.4157357374303559
SpectACl,high_data,4,50,10,0.12,0.6625943377684032,0.8644027268296279,1.526997064598031
SpectACl,high_data,4,50,10,0.15,0.6643086887919597,0.847339206648581,1.5116478954405408
SpectACl,high_data,4,50,10,0.2,0.7648252610564827,0.851509975042465,1.6163352360989478
SpectACl,high_data,4,50,10,0.25,0.7150265457426196,0.8051541974781542,1.5201807432207737
SpectACl,high_data,4,50,10,0.3,0.7498085743462536,0.8414492415379631,1.5912578158842168
SpectACl,high_data,4,50,10,0.4,0.48683494517213266,0.6984350067317857,1.1852699519039183
SpectACl,high_data,4,50,10,0.5,0.743434023363401,0.8100280437429199,1.553462067106321
SpectACl,high_data,4,100,10,0.001,0.0,0.0,0.0
SpectACl,high_data,4,100,10,0.002,0.0,0.0,0.0
SpectACl,high_data,4,100,10,0.003,0.0,0.0,0.0
SpectACl,high_data,4,100,10,0.004,0.0,0.0,0.0
SpectACl,high_data,4,100,10,0.005,0.0,0.0,0.0
SpectACl,high_data,4,100,10,0.006,0.0,0.0,0.0
SpectACl,high_data,4,100,10,0.007,0.0,0.0,0.0
SpectACl,high_data,4,100,10,0.008,0.0,0.0,0.0
SpectACl,high_data,4,100,10,0.009,0.0017730012516066714,0.01851630189092675,0.020289303142533424
SpectACl,high_data,4,100,10,0.01,0.0017731619825684004,0.01851718034462294,0.02029034232719134
SpectACl,high_data,4,100,10,0.02,-0.01622732625984973,0.10294534342640878,0.08671801716655905
SpectACl,high_data,4,100,10,0.03,0.08019606020554038,0.4851724702873029,0.5653685304928433
SpectACl,high_data,4,100,10,0.04,0.13750546340259762,0.5515814379274941,0.6890869013300918
SpectACl,high_data,4,100,10,0.05,0.17920177655533162,0.59993838866816,0.7791401652234916
SpectACl,high_data,4,100,10,0.06,0.316951380339566,0.6920372513197044,1.0089886316592704
SpectACl,high_data,4,100,10,0.07,0.576274046445081,0.8117859222391631,1.388059968684244
SpectACl,high_data,4,100,10,0.08,0.467896108913994,0.779837600003971,1.247733708917965
SpectACl,high_data,4,100,10,0.09,0.523439073644671,0.8083061501201689,1.33174522376484
SpectACl,high_data,4,100,10,0.1,0.6547679733193472,0.866819714745606,1.5215876880649533
SpectACl,high_data,4,100,10,0.12,0.7210696351319014,0.8916487166910819,1.6127183518229833
SpectACl,high_data,4,100,10,0.15,0.7820412006127975,0.9079260740550662,1.6899672746678638
SpectACl,high_data,4,100,10,0.2,0.8910887987878656,0.9504944840330737,1.8415832828209393
SpectACl,high_data,4,100,10,0.25,0.5786732991061487,0.8009578879690707,1.3796311870752196
SpectACl,high_data,4,100,10,0.3,0.5138485332517887,0.7331228061610496,1.2469713394128383
SpectACl,high_data,4,100,10,0.4,0.5926511925812485,0.7676643944144905,1.360315586995739
SpectACl,high_data,4,100,10,0.5,0.44922665775655873,0.6914244566786777,1.1406511144352365
