name,prefix,seed,dim,radius,merge,clunum,ari,nmi,sum
DaDC,high_data,0,10,5,True,1,0.0,0.0,0.0
DaDC,high_data,0,50,0.16,True,1125,0.39718659463517475,0.6385470064114442,1.035733601046619
DaDC,high_data,0,50,0.17,True,1381,0.4019245319135624,0.6106328187115552,1.0125573506251175
DaDC,high_data,0,50,0.19,True,1428,0.5800478045079659,0.6307320277662254,1.2107798322741914
DaDC,high_data,0,50,0.21,True,1397,0.5673392615297523,0.6304232158793863,1.1977624774091387
DaDC,high_data,0,50,0.22,True,924,0.6537154947632562,0.688497317306774,1.3422128120700303
DaDC,high_data,0,50,0.23,True,1324,0.4601085639718168,0.6151044231566818,1.0752129871284986
DaDC,high_data,0,50,0.24,True,1307,0.5308071850379128,0.6225320788791187,1.1533392639170315
DaDC,high_data,0,50,0.35,True,750,0.5442138204606097,0.6745354182848599,1.2187492387454695
DaDC,high_data,0,50,0.45,True,604,0.43561211075827433,0.6069603964280141,1.0425725071862884
DaDC,high_data,0,50,0.55,True,522,0.48732024297256593,0.6747768251734234,1.1620970681459895
DaDC,high_data,0,50,0.6,True,513,0.41646836468031284,0.6280599202420558,1.0445282849223687
DaDC,high_data,0,50,0.65,True,506,0.3950178615371418,0.554637209382584,0.9496550709197258
DaDC,high_data,0,50,0.7,True,505,0.3906474225313217,0.5725291201288307,0.9631765426601524
DaDC,high_data,0,50,0.75,True,504,0.2824493270046746,0.4934550596719047,0.7759043866765793
DaDC,high_data,0,50,0.8,True,507,0.4107151247162876,0.5847731849243583,0.9954883096406459
DaDC,high_data,0,50,0.85,True,503,0.28037931561995083,0.4806975676267411,0.7610768832466919
DaDC,high_data,0,50,0.9,True,503,0.302146405260929,0.48519046102464325,0.7873368662855722
DaDC,high_data,0,50,0.95,True,502,0.060177137805982675,0.2636278249246987,0.3238049627306814
DaDC,high_data,0,50,1,True,502,0.05330599417646187,0.24751934909063467,0.30082534326709653
DaDC,high_data,0,50,1.1,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,50,1.2,True,503,0.30173523867688185,0.48062416789262435,0.7823594065695062
DaDC,high_data,0,50,1.3,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,50,1.4,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,50,1.5,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,50,1.6,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,50,1.7,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,50,1.8,True,491,0.03866203009026064,0.2001189859559189,0.23878101604617955
DaDC,high_data,0,50,1.9,True,472,0.03633038315264884,0.18999407935677706,0.2263244625094259
DaDC,high_data,0,50,2,True,374,0.025544875396206822,0.14970278511216015,0.17524766050836696
DaDC,high_data,0,50,2.5,True,29,0.000896671368447421,0.012507843958245297,0.013404515326692719
DaDC,high_data,0,50,3,True,1,0.0,0.0,0.0
DaDC,high_data,0,50,4,True,1,0.0,0.0,0.0
DaDC,high_data,0,50,5,True,1,0.0,0.0,0.0
DaDC,high_data,0,100,0.16,True,1768,0.5196579503014569,0.6163250756227845,1.1359830259242414
DaDC,high_data,0,100,0.17,True,1714,0.5288895805107305,0.6205464639581583,1.1494360444688887
DaDC,high_data,0,100,0.19,True,1869,0.5853897887864361,0.6171880335460818,1.2025778223325179
DaDC,high_data,0,100,0.21,True,1502,0.4881324077828658,0.6241812025793428,1.1123136103622087
DaDC,high_data,0,100,0.22,True,1026,0.5613145562593056,0.6781074382805705,1.2394219945398761
DaDC,high_data,0,100,0.23,True,1186,0.6186738644226256,0.6682989602828902,1.2869728247055159
DaDC,high_data,0,100,0.24,True,1348,0.782306495579767,0.6922767775059259,1.4745832730856927
DaDC,high_data,0,100,0.35,True,736,0.4513735995543683,0.6459132355400956,1.0972868350944638
DaDC,high_data,0,100,0.45,True,589,0.30282623033099165,0.5687439601171332,0.8715701904481249
DaDC,high_data,0,100,0.55,True,560,0.3491089886966294,0.6210514351749542,0.9701604238715835
DaDC,high_data,0,100,0.6,True,520,0.3607942020743874,0.6274364103936763,0.9882306124680637
DaDC,high_data,0,100,0.65,True,508,0.33939835560661,0.5975963391070725,0.9369946947136826
DaDC,high_data,0,100,0.7,True,505,0.15364580016504306,0.44998403212880406,0.6036298322938471
DaDC,high_data,0,100,0.75,True,504,0.1412010376279249,0.43743329765229705,0.5786343352802219
DaDC,high_data,0,100,0.8,True,505,0.18960236564750224,0.4794724518621914,0.6690748175096937
DaDC,high_data,0,100,0.85,True,503,0.09439435890456398,0.3472184208946317,0.44161277979919566
DaDC,high_data,0,100,0.9,True,503,0.09188589248475611,0.3422442776714354,0.4341301701561915
DaDC,high_data,0,100,0.95,True,503,0.08919101891875764,0.33661908596188195,0.4258101048806396
DaDC,high_data,0,100,1,True,502,0.26354351685382144,0.48506341174951384,0.7486069286033352
DaDC,high_data,0,100,1.1,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,100,1.2,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,100,1.3,True,505,0.04308872725817813,0.21750232174573256,0.26059104900391067
DaDC,high_data,0,100,1.4,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,100,1.5,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,100,1.6,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,100,1.7,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,100,1.8,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,100,1.9,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,100,2,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,100,2.5,True,501,0.040072737904396395,0.2080131544681597,0.2480858923725561
DaDC,high_data,0,100,3,True,275,0.014795522809469634,0.10637730505983392,0.12117282786930356
DaDC,high_data,0,100,4,True,6,0.0001381027497278602,0.0021083158878814805,0.002246418637609341
DaDC,high_data,0,100,5,True,1,0.0,0.0,0.0
