name,prefix,seed,dim,variance,k,min_cluster_size,ari,nmi,sum
MultiDensityDBSCAN,high_data,0,5,1,20,25,0.26975754582156214,0.6140407086364427,0.8837982544580048
MultiDensityDBSCAN,high_data,0,5,1,25,2,0.002816509116495317,0.4309428147599356,0.43375932387643096
MultiDensityDBSCAN,high_data,0,5,1,25,3,0.006378511788975125,0.4489778924295759,0.45535640421855106
MultiDensityDBSCAN,high_data,0,5,1,25,5,0.01389442897144056,0.4713826980331769,0.48527712700461745
MultiDensityDBSCAN,high_data,0,5,1,25,10,0.04676271697576875,0.5195782245942979,0.5663409415700666
MultiDensityDBSCAN,high_data,0,5,1,25,15,0.19522723408220696,0.5825954435328193,0.7778226776150263
MultiDensityDBSCAN,high_data,0,5,1,25,20,0.25098677113007195,0.6162127087566466,0.8671994798867185
MultiDensityDBSCAN,high_data,0,5,1,25,25,0.28566280601032856,0.6254931398576337,0.9111559458679622
MultiDensityDBSCAN,high_data,0,5,1,30,2,0.002853196457579431,0.4324652017294318,0.43531839818701124
MultiDensityDBSCAN,high_data,0,5,1,30,3,0.006687530294738348,0.4524311188694903,0.4591186491642286
MultiDensityDBSCAN,high_data,0,5,1,30,5,0.01489915304409765,0.4770226598497488,0.49192181289384646
MultiDensityDBSCAN,high_data,0,5,1,30,10,0.039332504441888815,0.5168898247099893,0.5562223291518782
MultiDensityDBSCAN,high_data,0,5,1,30,15,0.19061497930630497,0.5820448052827938,0.7726597845890988
MultiDensityDBSCAN,high_data,0,5,1,30,20,0.25441360074276864,0.6153684589854445,0.8697820597282131
MultiDensityDBSCAN,high_data,0,5,1,30,25,0.2739388383072284,0.6306839163642085,0.9046227546714369
MultiDensityDBSCAN,high_data,0,5,1,40,2,0.0028375238023183287,0.4336611399125809,0.4364986637148992
MultiDensityDBSCAN,high_data,0,5,1,40,3,0.006636430755022053,0.453918277339502,0.4605547080945241
MultiDensityDBSCAN,high_data,0,5,1,40,5,0.013956651782081827,0.4776390566560273,0.4915957084381091
MultiDensityDBSCAN,high_data,0,5,1,40,10,0.03635826535879461,0.5170690124104558,0.5534272777692504
MultiDensityDBSCAN,high_data,0,5,1,40,15,0.17523710414793547,0.5696222825567259,0.7448593867046613
MultiDensityDBSCAN,high_data,0,5,1,40,20,0.2342994675718573,0.6055668345339195,0.8398663021057767
MultiDensityDBSCAN,high_data,0,5,1,40,25,0.2581079015292684,0.6216855430837184,0.8797934446129867
MultiDensityDBSCAN,high_data,0,5,1,50,2,0.002807179476522798,0.4339643256032418,0.4367715050797646
MultiDensityDBSCAN,high_data,0,5,1,50,3,0.006722001238006812,0.4551506856289496,0.46187268686695643
MultiDensityDBSCAN,high_data,0,5,1,50,5,0.013906969517854915,0.48133760784823587,0.4952445773660908
MultiDensityDBSCAN,high_data,0,5,1,50,10,0.03636673285781122,0.5180796500479631,0.5544463829057743
MultiDensityDBSCAN,high_data,0,5,1,50,15,0.1525558321972148,0.5580249538785456,0.7105807860757604
MultiDensityDBSCAN,high_data,0,5,1,50,20,0.20680897160717693,0.5809208969861285,0.7877298685933054
MultiDensityDBSCAN,high_data,0,5,1,50,25,0.23801597052589946,0.5937530813414404,0.83176905186734
MultiDensityDBSCAN,high_data,0,5,1,60,2,0.002822077187009951,0.43481871372884306,0.437640790915853
MultiDensityDBSCAN,high_data,0,5,1,60,3,0.006607499401488206,0.45631471968319764,0.46292221908468584
MultiDensityDBSCAN,high_data,0,5,1,60,5,0.014099101659332657,0.47978945356524183,0.4938885552245745
MultiDensityDBSCAN,high_data,0,5,1,60,10,0.03731189115040839,0.5167783994679636,0.5540902906183719
MultiDensityDBSCAN,high_data,0,5,1,60,15,0.14204304105406274,0.5495061711866984,0.6915492122407612
MultiDensityDBSCAN,high_data,0,5,1,60,20,0.1830586948870945,0.5653096383169517,0.7483683332040462
MultiDensityDBSCAN,high_data,0,5,1,60,25,0.21779239741226683,0.5845905464236129,0.8023829438358797
MultiDensityDBSCAN,high_data,0,5,1.2,5,2,0.2090744824157828,0.6099324229496678,0.8190069053654505
MultiDensityDBSCAN,high_data,0,5,1.2,5,3,0.17739749544283576,0.5990189390860591,0.7764164345288949
MultiDensityDBSCAN,high_data,0,5,1.2,5,5,0.16963176199307525,0.5966066032767038,0.7662383652697791
MultiDensityDBSCAN,high_data,0,5,1.2,5,10,0.1553917802531749,0.5885111195282934,0.7439028997814683
MultiDensityDBSCAN,high_data,0,5,1.2,5,15,0.14408476558511346,0.5834436957061279,0.7275284612912414
MultiDensityDBSCAN,high_data,0,5,1.2,5,20,0.13698596937216476,0.5729677092262548,0.7099536785984196
MultiDensityDBSCAN,high_data,0,5,1.2,5,25,0.13751257169371714,0.5757402694272156,0.7132528411209327
MultiDensityDBSCAN,high_data,0,5,1.2,6,2,0.3213218980817196,0.6542112769806929,0.9755331750624125
MultiDensityDBSCAN,high_data,0,5,1.2,6,3,0.308445009212036,0.6516643253316691,0.9601093345437051
MultiDensityDBSCAN,high_data,0,5,1.2,6,5,0.29126259296311074,0.6424875036864165,0.9337500966495272
MultiDensityDBSCAN,high_data,0,5,1.2,6,10,0.2794887618502514,0.6373506718672766,0.916839433717528
MultiDensityDBSCAN,high_data,0,5,1.2,6,15,0.2680329994084668,0.6319544687483363,0.8999874681568031
MultiDensityDBSCAN,high_data,0,5,1.2,6,20,0.26618297986734263,0.6281558039043527,0.8943387837716953
MultiDensityDBSCAN,high_data,0,5,1.2,6,25,0.26096974474024026,0.6250001444706531,0.8859698892108934
MultiDensityDBSCAN,high_data,0,5,1.2,7,2,0.49592794598190554,0.712233759792658,1.2081617057745635
MultiDensityDBSCAN,high_data,0,5,1.2,7,3,0.4801829328569101,0.7062401025945156,1.1864230354514258
MultiDensityDBSCAN,high_data,0,5,1.2,7,5,0.45717997103102676,0.694625644108609,1.1518056151396359
MultiDensityDBSCAN,high_data,0,5,1.2,7,10,0.4485801496773061,0.6895439528788722,1.1381241025561781
MultiDensityDBSCAN,high_data,0,5,1.2,7,15,0.4469376588948521,0.686739585419607,1.1336772443144592
MultiDensityDBSCAN,high_data,0,5,1.2,7,20,0.43815485682990785,0.679588932176056,1.1177437890059638
MultiDensityDBSCAN,high_data,0,5,1.2,7,25,0.4204703251325668,0.6816170412249796,1.1020873663575463
MultiDensityDBSCAN,high_data,0,5,1.2,10,2,0.6575546818418462,0.7760468052077,1.4336014870495462
MultiDensityDBSCAN,high_data,0,5,1.2,10,3,0.652914586644695,0.7709323044024022,1.4238468910470972
MultiDensityDBSCAN,high_data,0,5,1.2,10,5,0.6451067123471963,0.7661798454208004,1.4112865577679967
MultiDensityDBSCAN,high_data,0,5,1.2,10,10,0.6251720242682698,0.7548490228249602,1.38002104709323
MultiDensityDBSCAN,high_data,0,5,1.2,10,15,0.6140999242659199,0.7449885814791908,1.3590885057451105
MultiDensityDBSCAN,high_data,0,5,1.2,10,20,0.5890619910684928,0.7617182707046409,1.3507802617731337
MultiDensityDBSCAN,high_data,0,5,1.2,10,25,0.5765017841426096,0.758527045262124,1.3350288294047337
MultiDensityDBSCAN,high_data,0,5,1.2,15,2,0.8293169903593534,0.8510787859250416,1.6803957762843948
MultiDensityDBSCAN,high_data,0,5,1.2,15,3,0.8242477954332232,0.8420852989576908,1.666333094390914
MultiDensityDBSCAN,high_data,0,5,1.2,15,5,0.8177901673693312,0.8376892895717912,1.6554794569411224
MultiDensityDBSCAN,high_data,0,5,1.2,15,10,0.8081359892186148,0.8247237196416601,1.632859708860275
MultiDensityDBSCAN,high_data,0,5,1.2,15,15,0.8037766970712911,0.821393719162281,1.625170416233572
MultiDensityDBSCAN,high_data,0,5,1.2,15,20,0.7699810823516855,0.8358030529534511,1.6057841353051368
MultiDensityDBSCAN,high_data,0,5,1.2,15,25,0.7582693294150499,0.8330773208666027,1.5913466502816527
MultiDensityDBSCAN,high_data,0,5,1.2,20,2,0.846568631337745,0.8674029353271547,1.7139715666648998
MultiDensityDBSCAN,high_data,0,5,1.2,20,3,0.8465947139206604,0.8680275354603475,1.714622249381008
MultiDensityDBSCAN,high_data,0,5,1.2,20,5,0.8363027359275262,0.8520981363409313,1.6884008722684576
MultiDensityDBSCAN,high_data,0,5,1.2,20,10,0.83134232544467,0.8448456314327562,1.6761879568774263
MultiDensityDBSCAN,high_data,0,5,1.2,20,15,0.8170055652225549,0.8542484720679248,1.6712540372904796
MultiDensityDBSCAN,high_data,0,5,1.2,20,20,0.8034667050914757,0.8510669314504565,1.6545336365419323
MultiDensityDBSCAN,high_data,0,5,1.2,20,25,0.7900560921480227,0.8519996339240333,1.642055726072056
MultiDensityDBSCAN,high_data,0,5,1.2,25,2,0.8533952797321213,0.8710780154389535,1.7244732951710748
MultiDensityDBSCAN,high_data,0,5,1.2,25,3,0.8530882871341279,0.8705175610754726,1.7236058482096004
MultiDensityDBSCAN,high_data,0,5,1.2,25,5,0.84718170244018,0.8634157302280502,1.71059743266823
MultiDensityDBSCAN,high_data,0,5,1.2,25,10,0.8400730724721105,0.849276924769152,1.6893499972412624
MultiDensityDBSCAN,high_data,0,5,1.2,25,15,0.834794889597952,0.8611895446255923,1.6959844342235444
MultiDensityDBSCAN,high_data,0,5,1.2,25,20,0.8118055710529325,0.8535806257188832,1.6653861967718155
MultiDensityDBSCAN,high_data,0,5,1.2,25,25,0.8022425694042812,0.8532215496419316,1.6554641190462127
MultiDensityDBSCAN,high_data,0,5,1.2,30,2,0.8623457824265729,0.8778829974850492,1.740228779911622
MultiDensityDBSCAN,high_data,0,5,1.2,30,3,0.8618031418620185,0.8786524249458444,1.7404555668078627
MultiDensityDBSCAN,high_data,0,5,1.2,30,5,0.8557759199089515,0.8711137415258228,1.7268896614347744
MultiDensityDBSCAN,high_data,0,5,1.2,30,10,0.8529707699219689,0.8589649521635259,1.7119357220854947
MultiDensityDBSCAN,high_data,0,5,1.2,30,15,0.8468612707136978,0.8643187972700097,1.7111800679837075
MultiDensityDBSCAN,high_data,0,5,1.2,30,20,0.8301181145532005,0.8587057236015085,1.688823838154709
MultiDensityDBSCAN,high_data,0,5,1.2,30,25,0.8187438734341984,0.8574496501494323,1.6761935235836307
MultiDensityDBSCAN,high_data,0,5,1.2,40,2,0.7813972211040721,0.8592184889007312,1.6406157100048033
MultiDensityDBSCAN,high_data,0,5,1.2,40,3,0.7801157135540794,0.8550005322202181,1.6351162457742974
MultiDensityDBSCAN,high_data,0,5,1.2,40,5,0.7771431755066965,0.8519887751314603,1.6291319506381567
MultiDensityDBSCAN,high_data,0,5,1.2,40,10,0.7760512475713474,0.8437849696545857,1.619836217225933
MultiDensityDBSCAN,high_data,0,5,1.2,40,15,0.7631768480486819,0.8261618136693086,1.5893386617179905
MultiDensityDBSCAN,high_data,0,5,1.2,40,20,0.7514052489688748,0.8181538817008406,1.5695591306697154
MultiDensityDBSCAN,high_data,0,5,1.2,40,25,0.7604215898431279,0.8258441100198519,1.5862656998629798
MultiDensityDBSCAN,high_data,0,5,1.2,50,2,0.7368159465415711,0.8344144651251102,1.5712304116666813
MultiDensityDBSCAN,high_data,0,5,1.2,50,3,0.7368788544522811,0.8324398553350365,1.5693187097873176
MultiDensityDBSCAN,high_data,0,5,1.2,50,5,0.7368087704943783,0.8300523210616588,1.5668610915560373
MultiDensityDBSCAN,high_data,0,5,1.2,50,10,0.733712665891607,0.8219773348205106,1.5556900007121177
MultiDensityDBSCAN,high_data,0,5,1.2,50,15,0.7289209151732233,0.812646450139471,1.5415673653126944
MultiDensityDBSCAN,high_data,0,5,1.2,50,20,0.7198688862600637,0.7976192311364729,1.5174881173965367
MultiDensityDBSCAN,high_data,0,5,1.2,50,25,0.7331042576147275,0.8112507060535553,1.5443549636682827
MultiDensityDBSCAN,high_data,0,5,1.2,60,2,0.6068953899609559,0.7878682445827367,1.3947636345436927
MultiDensityDBSCAN,high_data,0,5,1.2,60,3,0.6071978832175169,0.7888210352390185,1.3960189184565355
MultiDensityDBSCAN,high_data,0,5,1.2,60,5,0.6058574306255315,0.78552614449468,1.3913835751202115
MultiDensityDBSCAN,high_data,0,5,1.2,60,10,0.599563252376661,0.7763439054377069,1.375907157814368
MultiDensityDBSCAN,high_data,0,5,1.2,60,15,0.5968863269584346,0.766583861432738,1.3634701883911726
MultiDensityDBSCAN,high_data,0,5,1.2,60,20,0.5906546673717609,0.7520652303188282,1.3427198976905892
MultiDensityDBSCAN,high_data,0,5,1.2,60,25,0.5937952257338598,0.754973269429964,1.348768495163824
MultiDensityDBSCAN,high_data,0,5,1.5,5,2,0.8030769413177538,0.8972959844809488,1.7003729257987026
MultiDensityDBSCAN,high_data,0,5,1.5,5,3,0.8034144353494599,0.8977554629212481,1.701169898270708
MultiDensityDBSCAN,high_data,0,5,1.5,5,5,0.8033523597016657,0.8973834299476403,1.700735789649306
MultiDensityDBSCAN,high_data,0,5,1.5,5,10,0.8033523597016657,0.8973834299476403,1.700735789649306
MultiDensityDBSCAN,high_data,0,5,1.5,5,15,0.8033523597016657,0.8973834299476403,1.700735789649306
MultiDensityDBSCAN,high_data,0,5,1.5,5,20,0.7999590578155373,0.8919910744464268,1.6919501322619641
MultiDensityDBSCAN,high_data,0,5,1.5,5,25,0.7999590578155373,0.8919910744464268,1.6919501322619641
MultiDensityDBSCAN,high_data,0,5,1.5,6,2,0.9001412716938563,0.9419500261835969,1.8420912978774533
MultiDensityDBSCAN,high_data,0,5,1.5,6,3,0.9005217755200162,0.9423797485650324,1.8429015240850486
MultiDensityDBSCAN,high_data,0,5,1.5,6,5,0.9005217755200162,0.9423797485650324,1.8429015240850486
MultiDensityDBSCAN,high_data,0,5,1.5,6,10,0.9005217755200162,0.9423797485650324,1.8429015240850486
MultiDensityDBSCAN,high_data,0,5,1.5,6,15,0.9005217755200162,0.9423797485650324,1.8429015240850486
MultiDensityDBSCAN,high_data,0,5,1.5,6,20,0.9003524696152203,0.9410225419678617,1.841375011583082
MultiDensityDBSCAN,high_data,0,5,1.5,6,25,0.9003524696152203,0.9410225419678617,1.841375011583082
MultiDensityDBSCAN,high_data,0,5,1.5,7,2,0.9216375730570457,0.9680030130559062,1.889640586112952
MultiDensityDBSCAN,high_data,0,5,1.5,7,3,0.922026066389242,0.9685640594836687,1.8905901258729108
MultiDensityDBSCAN,high_data,0,5,1.5,7,5,0.922026066389242,0.9685640594836687,1.8905901258729108
MultiDensityDBSCAN,high_data,0,5,1.5,7,10,0.922026066389242,0.9685640594836687,1.8905901258729108
MultiDensityDBSCAN,high_data,0,5,1.5,7,15,0.922026066389242,0.9685640594836687,1.8905901258729108
MultiDensityDBSCAN,high_data,0,5,1.5,7,20,0.9219571222251125,0.9676742251997166,1.889631347424829
MultiDensityDBSCAN,high_data,0,5,1.5,7,25,0.9219571222251125,0.9676742251997166,1.889631347424829
MultiDensityDBSCAN,high_data,0,5,1.5,10,2,0.9972666495363964,0.9955168615444883,1.9927835110808847
MultiDensityDBSCAN,high_data,0,5,1.5,10,3,0.9976177849099142,0.9961105911114878,1.993728376021402
MultiDensityDBSCAN,high_data,0,5,1.5,10,5,0.9976177849099142,0.9961105911114878,1.993728376021402
MultiDensityDBSCAN,high_data,0,5,1.5,10,10,0.9976177849099142,0.9961105911114878,1.993728376021402
MultiDensityDBSCAN,high_data,0,5,1.5,10,15,0.9976177849099142,0.9961105911114878,1.993728376021402
MultiDensityDBSCAN,high_data,0,5,1.5,10,20,0.9956304728266633,0.9931799005948696,1.9888103734215328
MultiDensityDBSCAN,high_data,0,5,1.5,10,25,0.9956304728266633,0.9931799005948696,1.9888103734215328
MultiDensityDBSCAN,high_data,0,5,1.5,15,2,0.9466288766753757,0.9730404126163819,1.9196692892917575
MultiDensityDBSCAN,high_data,0,5,1.5,15,3,0.9469814600704985,0.9736367608381058,1.9206182209086045
MultiDensityDBSCAN,high_data,0,5,1.5,15,5,0.9469814600704985,0.9736367608381058,1.9206182209086045
MultiDensityDBSCAN,high_data,0,5,1.5,15,10,0.9469814600704985,0.9736367608381058,1.9206182209086045
MultiDensityDBSCAN,high_data,0,5,1.5,15,15,0.9469814600704985,0.9736367608381058,1.9206182209086045
MultiDensityDBSCAN,high_data,0,5,1.5,15,20,0.9448493305180324,0.9698941187245654,1.9147434492425979
MultiDensityDBSCAN,high_data,0,5,1.5,15,25,0.9448493305180324,0.9698941187245654,1.9147434492425979
MultiDensityDBSCAN,high_data,0,5,1.5,20,2,0.9462781914635422,0.9725372970277667,1.918815488491309
MultiDensityDBSCAN,high_data,0,5,1.5,20,3,0.9468048358186008,0.973306738934411,1.9201115747530118
MultiDensityDBSCAN,high_data,0,5,1.5,20,5,0.946655043300937,0.973099213594194,1.9197542568951311
MultiDensityDBSCAN,high_data,0,5,1.5,20,10,0.946655043300937,0.973099213594194,1.9197542568951311
MultiDensityDBSCAN,high_data,0,5,1.5,20,15,0.946655043300937,0.973099213594194,1.9197542568951311
MultiDensityDBSCAN,high_data,0,5,1.5,20,20,0.944814656221974,0.9700186290573637,1.9148332852793377
MultiDensityDBSCAN,high_data,0,5,1.5,20,25,0.944814656221974,0.9700186290573637,1.9148332852793377
MultiDensityDBSCAN,high_data,0,5,1.5,25,2,0.9454414220246128,0.9711974661727628,1.9166388881973755
MultiDensityDBSCAN,high_data,0,5,1.5,25,3,0.9457925238203632,0.9717913562244405,1.9175838800448037
MultiDensityDBSCAN,high_data,0,5,1.5,25,5,0.9451402883750135,0.9707352169204368,1.9158755052954504
MultiDensityDBSCAN,high_data,0,5,1.5,25,10,0.9451402883750135,0.9707352169204368,1.9158755052954504
MultiDensityDBSCAN,high_data,0,5,1.5,25,15,0.9451402883750135,0.9707352169204368,1.9158755052954504
MultiDensityDBSCAN,high_data,0,5,1.5,25,20,0.9433009740464272,0.9676494355273674,1.9109504095737946
MultiDensityDBSCAN,high_data,0,5,1.5,25,25,0.9433009740464272,0.9676494355273674,1.9109504095737946
MultiDensityDBSCAN,high_data,0,5,1.5,30,2,0.9451375546431873,0.9704437107453504,1.9155812653885378
MultiDensityDBSCAN,high_data,0,5,1.5,30,3,0.9454881805149684,0.9711232585689831,1.9166114390839515
MultiDensityDBSCAN,high_data,0,5,1.5,30,5,0.9453256396779738,0.9707858950932992,1.916111534771273
MultiDensityDBSCAN,high_data,0,5,1.5,30,10,0.9421059634063172,0.9673600801496026,1.9094660435559199
MultiDensityDBSCAN,high_data,0,5,1.5,30,15,0.9421059634063172,0.9673600801496026,1.9094660435559199
MultiDensityDBSCAN,high_data,0,5,1.5,30,20,0.9402648827624717,0.9642781232305992,1.9045430059930708
MultiDensityDBSCAN,high_data,0,5,1.5,30,25,0.9402648827624717,0.9642781232305992,1.9045430059930708
MultiDensityDBSCAN,high_data,0,5,1.5,40,2,0.8974183777581486,0.9410602864621309,1.8384786642202795
MultiDensityDBSCAN,high_data,0,5,1.5,40,3,0.8973367616729877,0.9406429380542962,1.837979699727284
MultiDensityDBSCAN,high_data,0,5,1.5,40,5,0.8967544215127549,0.939884533423778,1.8366389549365327
MultiDensityDBSCAN,high_data,0,5,1.5,40,10,0.8953825064844068,0.9375604341149443,1.832942940599351
MultiDensityDBSCAN,high_data,0,5,1.5,40,15,0.8947136213818816,0.9367944011241129,1.8315080225059945
MultiDensityDBSCAN,high_data,0,5,1.5,40,20,0.8925090224751592,0.9330201350853018,1.825529157560461
MultiDensityDBSCAN,high_data,0,5,1.5,40,25,0.8925518661619929,0.9331590181989561,1.8257108843609489
MultiDensityDBSCAN,high_data,0,5,1.5,50,2,0.5371262354493078,0.7922866310912123,1.3294128665405203
MultiDensityDBSCAN,high_data,0,5,1.5,50,3,0.5380548271402723,0.7939577433319966,1.332012570472269
MultiDensityDBSCAN,high_data,0,5,1.5,50,5,0.5378278740829536,0.7933013175528466,1.3311291916358003
MultiDensityDBSCAN,high_data,0,5,1.5,50,10,0.5324408217135504,0.7851806147779823,1.3176214364915326
MultiDensityDBSCAN,high_data,0,5,1.5,50,15,0.5316875197940194,0.7828868811194162,1.3145744009134357
MultiDensityDBSCAN,high_data,0,5,1.5,50,20,0.5308174516775709,0.7787060913361359,1.3095235430137069
MultiDensityDBSCAN,high_data,0,5,1.5,50,25,0.5311770709641531,0.7785987609328602,1.3097758318970132
MultiDensityDBSCAN,high_data,0,5,1.5,60,2,0.5206276629656668,0.7722876995724053,1.292915362538072
MultiDensityDBSCAN,high_data,0,5,1.5,60,3,0.520803212360894,0.7711757896754499,1.291979002036344
MultiDensityDBSCAN,high_data,0,5,1.5,60,5,0.5208060727623962,0.7713497931343725,1.2921558658967687
MultiDensityDBSCAN,high_data,0,5,1.5,60,10,0.5166923496645563,0.7634072514733443,1.2800996011379007
MultiDensityDBSCAN,high_data,0,5,1.5,60,15,0.5133505014575771,0.7591302899636609,1.2724807914212382
MultiDensityDBSCAN,high_data,0,5,1.5,60,20,0.5119378435796436,0.7556327915938753,1.2675706351735188
MultiDensityDBSCAN,high_data,0,5,1.5,60,25,0.5114278601083664,0.7531421575556677,1.2645700176640342
MultiDensityDBSCAN,high_data,0,5,1.8,5,2,0.8049981919101991,0.8997175165001815,1.7047157084103806
MultiDensityDBSCAN,high_data,0,5,1.8,5,3,0.8053741230090792,0.9001499830052035,1.7055241060142827
MultiDensityDBSCAN,high_data,0,5,1.8,5,5,0.8053203187163561,0.8997975644433038,1.70511788315966
MultiDensityDBSCAN,high_data,0,5,1.8,5,10,0.8053203187163561,0.8997975644433038,1.70511788315966
MultiDensityDBSCAN,high_data,0,5,1.8,5,15,0.8053203187163561,0.8997975644433038,1.70511788315966
MultiDensityDBSCAN,high_data,0,5,1.8,5,20,0.8019653305682466,0.8944961130950685,1.6964614436633152
MultiDensityDBSCAN,high_data,0,5,1.8,5,25,0.8019653305682466,0.8944961130950685,1.6964614436633152
MultiDensityDBSCAN,high_data,0,5,1.8,6,2,0.9020303817119152,0.9448734161303567,1.846903797842272
MultiDensityDBSCAN,high_data,0,5,1.8,6,3,0.9024142907372054,0.9452475071051593,1.8476617978423646
MultiDensityDBSCAN,high_data,0,5,1.8,6,5,0.9024142907372054,0.9452475071051593,1.8476617978423646
MultiDensityDBSCAN,high_data,0,5,1.8,6,10,0.9024142907372054,0.9452475071051593,1.8476617978423646
MultiDensityDBSCAN,high_data,0,5,1.8,6,15,0.9024142907372054,0.9452475071051593,1.8476617978423646
MultiDensityDBSCAN,high_data,0,5,1.8,6,20,0.902271322927997,0.9439880668627825,1.8462593897907795
MultiDensityDBSCAN,high_data,0,5,1.8,6,25,0.902271322927997,0.9439880668627825,1.8462593897907795
MultiDensityDBSCAN,high_data,0,5,1.8,7,2,0.9235540273646456,0.9708208265852966,1.8943748539499423
MultiDensityDBSCAN,high_data,0,5,1.8,7,3,0.9239438895427662,0.9713844658772399,1.895328355420006
MultiDensityDBSCAN,high_data,0,5,1.8,7,5,0.9239438895427662,0.9713844658772399,1.895328355420006
MultiDensityDBSCAN,high_data,0,5,1.8,7,10,0.9239438895427662,0.9713844658772399,1.895328355420006
MultiDensityDBSCAN,high_data,0,5,1.8,7,15,0.9239438895427662,0.9713844658772399,1.895328355420006
MultiDensityDBSCAN,high_data,0,5,1.8,7,20,0.9238961247338766,0.9706553934750191,1.8945515182088957
MultiDensityDBSCAN,high_data,0,5,1.8,7,25,0.9238961247338766,0.9706553934750191,1.8945515182088957
MultiDensityDBSCAN,high_data,0,5,1.8,10,2,0.9992921981206986,0.9986776875657912,1.9979698856864898
MultiDensityDBSCAN,high_data,0,5,1.8,10,3,0.9996453039888445,0.9992747295906871,1.9989200335795316
MultiDensityDBSCAN,high_data,0,5,1.8,10,5,0.9996453039888445,0.9992747295906871,1.9989200335795316
MultiDensityDBSCAN,high_data,0,5,1.8,10,10,0.9996453039888445,0.9992747295906871,1.9989200335795316
MultiDensityDBSCAN,high_data,0,5,1.8,10,15,0.9996453039888445,0.9992747295906871,1.9989200335795316
MultiDensityDBSCAN,high_data,0,5,1.8,10,20,0.9976516173541502,0.9963480850013043,1.9939997023554545
MultiDensityDBSCAN,high_data,0,5,1.8,10,25,0.9976516173541502,0.9963480850013043,1.9939997023554545
MultiDensityDBSCAN,high_data,0,5,1.8,15,2,0.9467168915831365,0.9739303348971574,1.9206472264802938
MultiDensityDBSCAN,high_data,0,5,1.8,15,3,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,15,5,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,15,10,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,15,15,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,15,20,0.9452295117790196,0.9714504708740704,1.91667998265309
MultiDensityDBSCAN,high_data,0,5,1.8,15,25,0.9452295117790196,0.9714504708740704,1.91667998265309
MultiDensityDBSCAN,high_data,0,5,1.8,20,2,0.9467168915831365,0.9739303348971574,1.9206472264802938
MultiDensityDBSCAN,high_data,0,5,1.8,20,3,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,20,5,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,20,10,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,20,15,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,20,20,0.9452295117790196,0.9714504708740704,1.91667998265309
MultiDensityDBSCAN,high_data,0,5,1.8,20,25,0.9452295117790196,0.9714504708740704,1.91667998265309
MultiDensityDBSCAN,high_data,0,5,1.8,25,2,0.9463650497417005,0.9733338153836261,1.9196988651253266
MultiDensityDBSCAN,high_data,0,5,1.8,25,3,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,25,5,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,25,10,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,25,15,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,25,20,0.9452295117790196,0.9714504708740704,1.91667998265309
MultiDensityDBSCAN,high_data,0,5,1.8,25,25,0.9452295117790196,0.9714504708740704,1.91667998265309
MultiDensityDBSCAN,high_data,0,5,1.8,30,2,0.9463650497417005,0.9733338153836261,1.9196988651253266
MultiDensityDBSCAN,high_data,0,5,1.8,30,3,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,30,5,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,30,10,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,30,15,0.9470699746585398,0.9745279543951111,1.921597929053651
MultiDensityDBSCAN,high_data,0,5,1.8,30,20,0.9452295117790196,0.9714504708740704,1.91667998265309
MultiDensityDBSCAN,high_data,0,5,1.8,30,25,0.9452295117790196,0.9714504708740704,1.91667998265309
MultiDensityDBSCAN,high_data,0,5,1.8,40,2,0.6113011422334695,0.8213096804688088,1.4326108227022782
MultiDensityDBSCAN,high_data,0,5,1.8,40,3,0.6117890937460922,0.8220135644561394,1.4338026582022316
MultiDensityDBSCAN,high_data,0,5,1.8,40,5,0.6117785820937949,0.821898089035146,1.433676671128941
MultiDensityDBSCAN,high_data,0,5,1.8,40,10,0.6117785820937949,0.821898089035146,1.433676671128941
MultiDensityDBSCAN,high_data,0,5,1.8,40,15,0.6083214575300696,0.8142541886589234,1.4225756461889931
MultiDensityDBSCAN,high_data,0,5,1.8,40,20,0.6091368282329174,0.8164311559027543,1.4255679841356717
