name,prefix,seed,dim,n_clusters,threshold,branching_factor,ari,nmi,sum
Birch,high_data,0,5,10,0.05,300,0.20051380790128775,0.3926307370089699,0.5931445449102577
Birch,high_data,0,5,10,0.05,400,0.21205279529127619,0.43731868272973407,0.6493714780210103
Birch,high_data,0,5,10,0.05,500,0.19858207723448296,0.4110936359413017,0.6096757131757846
Birch,high_data,0,5,10,0.05,600,0.2120518620708954,0.43731605202188595,0.6493679140927814
Birch,high_data,0,5,10,0.05,750,0.2120518620708954,0.43731605202188595,0.6493679140927814
Birch,high_data,0,5,10,0.05,1000,0.2120518620708954,0.43731605202188595,0.6493679140927814
Birch,high_data,0,5,10,0.075,10,0.03597183699618393,0.2540746929519142,0.29004652994809815
Birch,high_data,0,5,10,0.075,25,0.05200168605036136,0.2856241814005557,0.33762586745091705
Birch,high_data,0,5,10,0.075,40,0.05500876859795941,0.29503428753660105,0.35004305613456044
Birch,high_data,0,5,10,0.075,50,0.04186047807611648,0.2776197436759026,0.31948022175201907
Birch,high_data,0,5,10,0.075,60,0.05475177324730143,0.2991513773644454,0.3539031506117468
Birch,high_data,0,5,10,0.075,75,0.05129067152349156,0.29316071627374374,0.3444513877972353
Birch,high_data,0,5,10,0.075,100,0.05592267491199151,0.3008299490917983,0.35675262400378976
Birch,high_data,0,5,10,0.075,150,0.05596312857648541,0.30330772990589094,0.35927085848237633
Birch,high_data,0,5,10,0.075,200,0.05399889754792896,0.29218793254123265,0.3461868300891616
Birch,high_data,0,5,10,0.075,250,0.04054282192127714,0.2696694380015374,0.31021225992281454
Birch,high_data,0,5,10,0.075,300,0.04054282192127714,0.2696694380015374,0.31021225992281454
Birch,high_data,0,5,10,0.075,400,0.05580505841467353,0.3068024166695891,0.3626074750842626
Birch,high_data,0,5,10,0.075,500,0.05203450088242891,0.29506979110184317,0.34710429198427206
Birch,high_data,0,5,10,0.075,600,0.05203450088242891,0.29506979110184317,0.34710429198427206
Birch,high_data,0,5,10,0.075,750,0.05203450088242891,0.29506979110184317,0.34710429198427206
Birch,high_data,0,5,10,0.075,1000,0.05203450088242891,0.29506979110184317,0.34710429198427206
Birch,high_data,0,5,10,0.1,10,0.21142554200789743,0.39767046875620443,0.6090960107641019
Birch,high_data,0,5,10,0.1,25,0.24466661513254187,0.4536143559083774,0.6982809710409192
Birch,high_data,0,5,10,0.1,40,0.236885550809822,0.44421194860569324,0.6810974994155152
Birch,high_data,0,5,10,0.1,50,0.21611007367266313,0.40090784072744545,0.6170179144001086
Birch,high_data,0,5,10,0.1,60,0.23536187467883996,0.44089699728663573,0.6762588719654756
Birch,high_data,0,5,10,0.1,75,0.23632694133021437,0.4476757935818396,0.684002734912054
Birch,high_data,0,5,10,0.1,100,0.23623591796824042,0.44556192444651294,0.6817978424147534
Birch,high_data,0,5,10,0.1,150,0.058566984328775815,0.3032565000233446,0.3618234843521204
Birch,high_data,0,5,10,0.1,200,0.24640371518638415,0.4585927236577869,0.7049964388441711
Birch,high_data,0,5,10,0.1,250,0.24022566351552727,0.4553792748346283,0.6956049383501556
Birch,high_data,0,5,10,0.1,300,0.239446174915821,0.45104446158964595,0.6904906365054669
Birch,high_data,0,5,10,0.1,400,0.24382051344251723,0.45301182467092976,0.696832338113447
Birch,high_data,0,5,10,0.1,500,0.24382051344251723,0.45301182467092976,0.696832338113447
Birch,high_data,0,5,10,0.1,600,0.24382051344251723,0.45301182467092976,0.696832338113447
