name,prefix,seed,dim,epsilon,min_samples,ari,nmi,sum
DBSCAN,new_data_scaled,0,2,0.025,9,0.11928337654081603,0.41105818065372185,0.5303415571945379
DBSCAN,new_data_scaled,0,2,0.025,10,0.1191874573100142,0.41038459595032467,0.5295720532603388
DBSCAN,new_data_scaled,0,2,0.025,11,0.11890216533971566,0.40851970489327943,0.5274218702329951
DBSCAN,new_data_scaled,0,2,0.025,12,0.11871402583607497,0.40737195488861083,0.5260859807246858
DBSCAN,new_data_scaled,0,2,0.025,13,0.11871402583607497,0.40737195488861083,0.5260859807246858
DBSCAN,new_data_scaled,0,2,0.025,14,0.11871402583607497,0.40737195488861083,0.5260859807246858
DBSCAN,new_data_scaled,0,2,0.025,15,0.11862057273728091,0.4068204159257655,0.5254409886630464
DBSCAN,new_data_scaled,0,2,0.025,16,0.11797791518860468,0.4032728259349897,0.5212507411235944
DBSCAN,new_data_scaled,0,2,0.025,17,0.11770866067119928,0.4018826541021717,0.5195913147733711
DBSCAN,new_data_scaled,0,2,0.025,18,0.11753121502024287,0.4009902140529427,0.5185214290731855
DBSCAN,new_data_scaled,0,2,0.025,19,0.11692312040699482,0.39804781354992447,0.5149709339569193
DBSCAN,new_data_scaled,0,2,0.025,20,0.11592761589595871,0.3935156148851242,0.5094432307810829
DBSCAN,new_data_scaled,0,2,0.03,2,0.03740453137606181,0.2044594887073649,0.24186402008342672
DBSCAN,new_data_scaled,0,2,0.03,3,0.03874107845516484,0.2088057654360814,0.24754684389124623
DBSCAN,new_data_scaled,0,2,0.03,4,0.04256833613659039,0.21615635302867872,0.25872468916526914
DBSCAN,new_data_scaled,0,2,0.03,5,0.05001001499142704,0.22842338119258943,0.27843339618401647
DBSCAN,new_data_scaled,0,2,0.03,6,0.05363979536699929,0.23326544206673414,0.2869052374337334
DBSCAN,new_data_scaled,0,2,0.03,7,0.05581187938740564,0.237526523250157,0.2933384026375626
DBSCAN,new_data_scaled,0,2,0.03,8,0.05797816527856307,0.23995245958929873,0.2979306248678618
DBSCAN,new_data_scaled,0,2,0.03,9,0.058756433419043144,0.2408124483169853,0.29956888173602847
DBSCAN,new_data_scaled,0,2,0.03,10,0.05945318689874331,0.2433524480202289,0.3028056349189722
DBSCAN,new_data_scaled,0,2,0.03,11,0.05955587681211871,0.24198442449813887,0.30154030131025755
DBSCAN,new_data_scaled,0,2,0.03,12,0.05955587681211871,0.24198442449813887,0.30154030131025755
DBSCAN,new_data_scaled,0,2,0.03,13,0.05955587681211871,0.24198442449813887,0.30154030131025755
DBSCAN,new_data_scaled,0,2,0.03,14,0.059607821794394326,0.24149568966117976,0.30110351145557407
DBSCAN,new_data_scaled,0,2,0.03,15,0.059607821794394326,0.24149568966117976,0.30110351145557407
DBSCAN,new_data_scaled,0,2,0.03,16,0.11659187414967082,0.40240142753764485,0.5189933016873156
DBSCAN,new_data_scaled,0,2,0.03,17,0.11686306384889698,0.4031492401916176,0.5200123040405146
DBSCAN,new_data_scaled,0,2,0.03,18,0.11686306384889698,0.4031492401916176,0.5200123040405146
DBSCAN,new_data_scaled,0,2,0.03,19,0.11667368235705265,0.4018324688684834,0.518506151225536
DBSCAN,new_data_scaled,0,2,0.03,20,0.11648594109545625,0.4006136478157572,0.5170995889112134
DBSCAN,new_data_scaled,0,2,0.04,2,0.022636927425412623,0.14548344952491013,0.16812037695032275
DBSCAN,new_data_scaled,0,2,0.04,3,0.02280253490544302,0.14665091057090782,0.16945344547635083
DBSCAN,new_data_scaled,0,2,0.04,4,0.026899227278590575,0.16324073473276762,0.1901399620113582
DBSCAN,new_data_scaled,0,2,0.04,5,0.027872821300656887,0.16446100496257574,0.19233382626323262
DBSCAN,new_data_scaled,0,2,0.04,6,0.03401654989527336,0.1825855005417479,0.21660205043702127
DBSCAN,new_data_scaled,0,2,0.04,7,0.04107183764476991,0.19993197558585185,0.24100381323062176
DBSCAN,new_data_scaled,0,2,0.04,8,0.046699603357792975,0.21249856823582325,0.25919817159361624
DBSCAN,new_data_scaled,0,2,0.04,9,0.0506825789455658,0.22171292336178955,0.2723955023073553
DBSCAN,new_data_scaled,0,2,0.04,10,0.05320997499538131,0.22746197893563624,0.28067195393101757
DBSCAN,new_data_scaled,0,2,0.04,11,0.05507437666388235,0.23089011113622246,0.2859644878001048
DBSCAN,new_data_scaled,0,2,0.04,12,0.05624130408065883,0.23205776266374517,0.288299066744404
DBSCAN,new_data_scaled,0,2,0.04,13,0.05624130408065883,0.23205776266374517,0.288299066744404
DBSCAN,new_data_scaled,0,2,0.04,14,0.05624130408065883,0.23205776266374517,0.288299066744404
DBSCAN,new_data_scaled,0,2,0.04,15,0.05624130408065883,0.23205776266374517,0.288299066744404
DBSCAN,new_data_scaled,0,2,0.04,16,0.05624130408065883,0.23205776266374517,0.288299066744404
DBSCAN,new_data_scaled,0,2,0.04,17,0.05624130408065883,0.23205776266374517,0.288299066744404
DBSCAN,new_data_scaled,0,2,0.04,18,0.05624130408065883,0.23205776266374517,0.288299066744404
DBSCAN,new_data_scaled,0,2,0.04,19,0.05624130408065883,0.23205776266374517,0.288299066744404
DBSCAN,new_data_scaled,0,2,0.04,20,0.05624130408065883,0.23205776266374517,0.288299066744404
DBSCAN,new_data_scaled,0,2,0.05,2,0.001999692398168081,0.0249489907258019,0.02694868312396998
DBSCAN,new_data_scaled,0,2,0.05,3,0.0020124225293588587,0.02498781253289653,0.02700023506225539
DBSCAN,new_data_scaled,0,2,0.05,4,0.009097398193371806,0.07743348902481542,0.08653088721818723
DBSCAN,new_data_scaled,0,2,0.05,5,0.009077015226231541,0.07844259855436359,0.08751961378059513
DBSCAN,new_data_scaled,0,2,0.05,6,0.015271039063075097,0.11206726984892888,0.12733830891200398
DBSCAN,new_data_scaled,0,2,0.05,7,0.018647206602220585,0.12606853323738332,0.1447157398396039
DBSCAN,new_data_scaled,0,2,0.05,8,0.021573924285503702,0.1361230397810571,0.1576969640665608
DBSCAN,new_data_scaled,0,2,0.05,9,0.02952568000336983,0.1639111753547858,0.19343685535815563
DBSCAN,new_data_scaled,0,2,0.05,10,0.03293684550745941,0.17023736112145188,0.20317420662891128
DBSCAN,new_data_scaled,0,2,0.05,11,0.03507102340788818,0.17394766889226929,0.20901869230015746
DBSCAN,new_data_scaled,0,2,0.05,12,0.03720130996593721,0.17720164906445948,0.2144029590303967
DBSCAN,new_data_scaled,0,2,0.05,13,0.041314113410431105,0.18949522723634082,0.23080934064677194
DBSCAN,new_data_scaled,0,2,0.05,14,0.04434333412268832,0.19701212903077828,0.2413554631534666
DBSCAN,new_data_scaled,0,2,0.05,15,0.04558121479435835,0.19814863171802943,0.24372984651238777
DBSCAN,new_data_scaled,0,2,0.05,16,0.046185645044999134,0.20001006129798107,0.24619570634298021
DBSCAN,new_data_scaled,0,2,0.05,17,0.0465910641708034,0.20126032242833342,0.2478513865991368
DBSCAN,new_data_scaled,0,2,0.05,18,0.04679451458268958,0.2018883261179844,0.24868284070067398
DBSCAN,new_data_scaled,0,2,0.05,19,0.04679451458268958,0.2018883261179844,0.24868284070067398
DBSCAN,new_data_scaled,0,2,0.05,20,0.04679451458268958,0.2018883261179844,0.24868284070067398
DBSCAN,new_data_scaled,0,2,0.06,2,0.0009644553400720287,0.01300639032904935,0.013970845669121379
DBSCAN,new_data_scaled,0,2,0.06,3,0.0009647786705706906,0.013008625740611832,0.013973404411182522
DBSCAN,new_data_scaled,0,2,0.06,4,0.0010296261652615215,0.013839758107930816,0.014869384273192338
DBSCAN,new_data_scaled,0,2,0.06,5,0.0013793837308025295,0.017992497921994196,0.019371881652796727
DBSCAN,new_data_scaled,0,2,0.06,6,0.0021206182131654097,0.0255192057891753,0.02763982400234071
DBSCAN,new_data_scaled,0,2,0.06,7,0.007404076397347298,0.06606235406286474,0.07346643046021205
DBSCAN,new_data_scaled,0,2,0.06,8,0.009126504794537462,0.07900506487235591,0.08813156966689337
DBSCAN,new_data_scaled,0,2,0.06,9,0.010817461959248334,0.08586136609454542,0.09667882805379376
DBSCAN,new_data_scaled,0,2,0.06,10,0.018973873564455193,0.12622404520403369,0.14519791876848887
DBSCAN,new_data_scaled,0,2,0.06,11,0.025298843227000836,0.15223473022314085,0.1775335734501417
DBSCAN,new_data_scaled,0,2,0.06,12,0.027311172451448647,0.15589998905878075,0.1832111615102294
DBSCAN,new_data_scaled,0,2,0.06,13,0.03032354366007068,0.1602267188710341,0.19055026253110477
DBSCAN,new_data_scaled,0,2,0.06,14,0.032073034717899886,0.16395730268530417,0.19603033740320405
DBSCAN,new_data_scaled,0,2,0.06,15,0.03542040507331757,0.17099909198258845,0.206419497055906
DBSCAN,new_data_scaled,0,2,0.06,16,0.03611946978586052,0.1732118028529062,0.20933127263876672
DBSCAN,new_data_scaled,0,2,0.06,17,0.036412285663766114,0.17339389131817803,0.20980617698194415
DBSCAN,new_data_scaled,0,2,0.06,18,0.039038019047355495,0.17804818990103408,0.21708620894838956
DBSCAN,new_data_scaled,0,2,0.06,19,0.03959286683785695,0.17975741095131442,0.21935027778917138
DBSCAN,new_data_scaled,0,2,0.06,20,0.03959286683785695,0.17975741095131442,0.21935027778917138
DBSCAN,new_data_scaled,0,2,0.07,2,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.07,3,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.07,4,5.48643795944113e-05,0.0008446449628446586,0.0008995093424390699
DBSCAN,new_data_scaled,0,2,0.07,5,0.00019636299542993957,0.0029513767750657905,0.0031477397704957302
DBSCAN,new_data_scaled,0,2,0.07,6,0.00037419237593301223,0.005473074126192486,0.005847266502125498
DBSCAN,new_data_scaled,0,2,0.07,7,0.0005097793335400357,0.0071591922068787815,0.0076689715404188175
DBSCAN,new_data_scaled,0,2,0.07,8,0.0008712268158702962,0.011764558198723149,0.012635785014593445
DBSCAN,new_data_scaled,0,2,0.07,9,0.0011190441298045705,0.01429970335124524,0.015418747481049811
DBSCAN,new_data_scaled,0,2,0.07,10,0.0021865691995707603,0.02555933205044248,0.027745901250013243
DBSCAN,new_data_scaled,0,2,0.07,11,0.005498564671173643,0.052696527856566595,0.05819509252774024
DBSCAN,new_data_scaled,0,2,0.07,12,0.007752906304660341,0.06709245360546365,0.07484535991012399
DBSCAN,new_data_scaled,0,2,0.07,13,0.011596102523030734,0.08862903928413347,0.10022514180716421
DBSCAN,new_data_scaled,0,2,0.07,14,0.012537561061886021,0.09306607707149979,0.10560363813338582
DBSCAN,new_data_scaled,0,2,0.07,15,0.015869970697841726,0.10983608070835954,0.12570605140620128
DBSCAN,new_data_scaled,0,2,0.07,16,0.020012076561125483,0.12470237904542149,0.14471445560654697
DBSCAN,new_data_scaled,0,2,0.07,17,0.02415519469708868,0.13547252190611747,0.15962771660320615
DBSCAN,new_data_scaled,0,2,0.07,18,0.025275111966630286,0.13639001417888572,0.161665126145516
DBSCAN,new_data_scaled,0,2,0.07,19,0.026448591066101517,0.14038423521962645,0.16683282628572796
DBSCAN,new_data_scaled,0,2,0.07,20,0.030789083901108034,0.15599395016826134,0.18678303406936939
DBSCAN,new_data_scaled,0,2,0.08,2,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.08,3,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.08,4,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.08,5,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.08,6,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.08,7,0.00011108551407010125,0.0016883141257628934,0.0017993996398329947
DBSCAN,new_data_scaled,0,2,0.08,8,0.0003809424577968696,0.005477544204174141,0.0058584866619710105
DBSCAN,new_data_scaled,0,2,0.08,9,0.0004446737739545777,0.0063185024512705835,0.0067631762252251615
DBSCAN,new_data_scaled,0,2,0.08,10,0.0005097793335400357,0.0071591922068787815,0.0076689715404188175
DBSCAN,new_data_scaled,0,2,0.08,11,0.0006100202890030654,0.008419821534249644,0.00902984182325271
DBSCAN,new_data_scaled,0,2,0.08,12,0.0009666494744066673,0.012619912474177512,0.013586561948584179
DBSCAN,new_data_scaled,0,2,0.08,13,0.00160991593694918,0.0193408979566462,0.02095081389359538
DBSCAN,new_data_scaled,0,2,0.08,14,0.0023927466472395903,0.02649432980936134,0.02888707645660093
DBSCAN,new_data_scaled,0,2,0.08,15,0.005354158394043976,0.05150774470320732,0.056861903097251296
DBSCAN,new_data_scaled,0,2,0.08,16,0.007247063260653558,0.06303768465577061,0.07028474791642417
DBSCAN,new_data_scaled,0,2,0.08,17,0.009334532562912105,0.07022376840332673,0.07955830096623884
DBSCAN,new_data_scaled,0,2,0.08,18,0.01069382564082177,0.07683973158541661,0.08753355722623839
DBSCAN,new_data_scaled,0,2,0.08,19,0.014496977240333215,0.09807241643607781,0.11256939367641103
DBSCAN,new_data_scaled,0,2,0.08,20,0.019423249870706188,0.11899394255550863,0.1384171924262148
DBSCAN,new_data_scaled,0,2,0.09,2,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.09,3,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.09,4,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.09,5,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.09,6,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.09,7,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.09,8,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.09,9,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.09,10,0.00025759176511765743,0.0037946100284114424,0.0040522017935291
DBSCAN,new_data_scaled,0,2,0.09,11,0.00031858268669561496,0.0046362663278425855,0.0049548490145382
DBSCAN,new_data_scaled,0,2,0.09,12,0.00041263650416192,0.005898059932625184,0.006310696436787104
DBSCAN,new_data_scaled,0,2,0.09,13,0.0005762618377575546,0.007999658890190843,0.008575920727948397
DBSCAN,new_data_scaled,0,2,0.09,14,0.0007839980726319404,0.010520113309319871,0.01130411138195181
DBSCAN,new_data_scaled,0,2,0.09,15,0.0010804213106642708,0.013879746373440307,0.014960167684104577
DBSCAN,new_data_scaled,0,2,0.09,16,0.00160991593694918,0.0193408979566462,0.02095081389359538
DBSCAN,new_data_scaled,0,2,0.09,17,0.0031856674430258626,0.03477422523301618,0.037959892676042044
DBSCAN,new_data_scaled,0,2,0.09,18,0.0044140611055829854,0.04515392596597265,0.04956798707155563
DBSCAN,new_data_scaled,0,2,0.09,19,0.005047206729659572,0.04939516520110526,0.05444237193076484
DBSCAN,new_data_scaled,0,2,0.09,20,0.005898951460704373,0.05491603286830558,0.06081498432900995
DBSCAN,new_data_scaled,0,2,0.1,2,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.1,3,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.1,4,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.1,5,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.1,6,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.1,7,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.1,8,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.1,9,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.1,10,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.1,11,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.1,12,8.280518487049538e-05,0.0012665811870716743,0.0013493863719421697
DBSCAN,new_data_scaled,0,2,0.1,13,0.00016866608612635305,0.002531259589600138,0.002699925675726491
DBSCAN,new_data_scaled,0,2,0.1,14,0.00025759176511765743,0.0037946100284114424,0.0040522017935291
DBSCAN,new_data_scaled,0,2,0.1,15,0.00046820653769526395,0.006732797289407897,0.007201003827103161
DBSCAN,new_data_scaled,0,2,0.1,16,0.0005323846605410509,0.007572139445581655,0.008104524106122706
DBSCAN,new_data_scaled,0,2,0.1,17,0.0007839980726319404,0.010520113309319871,0.01130411138195181
DBSCAN,new_data_scaled,0,2,0.1,18,0.0011190441298045705,0.01429970335124524,0.015418747481049811
DBSCAN,new_data_scaled,0,2,0.1,19,0.0011973401227316834,0.015139654470716813,0.016336994593448496
DBSCAN,new_data_scaled,0,2,0.1,20,0.0027865101348270045,0.031416908461336185,0.03420341859616319
DBSCAN,new_data_scaled,0,2,0.11,2,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.11,3,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.11,4,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.11,5,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.11,6,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.11,7,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.11,8,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.11,9,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.11,10,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.11,11,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.11,12,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.11,13,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.11,14,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.11,15,5.48643795944113e-05,0.0008446449628446586,0.0008995093424390699
DBSCAN,new_data_scaled,0,2,0.11,16,8.280518487049538e-05,0.0012665811870716743,0.0013493863719421697
DBSCAN,new_data_scaled,0,2,0.11,17,0.00011108551407010125,0.0016883141257628934,0.0017993996398329947
DBSCAN,new_data_scaled,0,2,0.11,18,0.00016866608612635305,0.002531259589600138,0.002699925675726491
DBSCAN,new_data_scaled,0,2,0.11,19,0.00031858268669561496,0.0046362663278425855,0.0049548490145382
DBSCAN,new_data_scaled,0,2,0.11,20,0.0004446737739545777,0.0063185024512705835,0.0067631762252251615
DBSCAN,new_data_scaled,0,2,0.12,2,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.12,3,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.12,4,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.12,5,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.12,6,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.12,7,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.12,8,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.12,9,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.12,10,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.12,11,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.12,12,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.12,13,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.12,14,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.12,15,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.12,16,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.12,17,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.12,18,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.12,19,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.12,20,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.13,2,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,3,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,4,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,5,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,6,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,7,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,8,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,9,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,10,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,11,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,12,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,13,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,14,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,15,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,16,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.13,17,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.13,18,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.13,19,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.13,20,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.14,2,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,3,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,4,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,5,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,6,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,7,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,8,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,9,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,10,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,11,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,12,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,13,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,14,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,15,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,16,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,17,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,18,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.14,19,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.14,20,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DBSCAN,new_data_scaled,0,2,0.15,2,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,3,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,4,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,5,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,6,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,7,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,8,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,9,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,10,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,11,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,12,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,13,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,14,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,15,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,16,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,17,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,18,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,19,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.15,20,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,2,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,3,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,4,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,5,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,6,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,7,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,8,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,9,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,10,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,11,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,12,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,13,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,14,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,15,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,16,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,17,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,18,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,19,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.16,20,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,2,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,3,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,4,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,5,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,6,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,7,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,8,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,9,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,10,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,11,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,12,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,13,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,14,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,15,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,16,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,17,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,18,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,19,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.17,20,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.18,2,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.18,3,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.18,4,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.18,5,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.18,6,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.18,7,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.18,8,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.18,9,0.0,0.0,0.0
DBSCAN,new_data_scaled,0,2,0.18,10,0.0,0.0,0.0
