name,prefix,seed,dim,density_threshold,distance_threshold,gauss_cutoff,ari,nmi,sum
dpca,new_data_scaled,0,2,0.04,0.09,False,0.3234781252535029,0.5525875389371572,0.8760656641906601
dpca,new_data_scaled,0,2,0.04,0.1,False,0.31555147643768394,0.5494632498973712,0.8650147263350552
dpca,new_data_scaled,0,2,0.04,0.15,False,0.2568853193520893,0.4759558294632556,0.7328411488153449
dpca,new_data_scaled,0,2,0.04,0.2,False,0.17528928853900816,0.32022491297578126,0.4955142015147894
dpca,new_data_scaled,0,2,0.04,0.3,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.04,0.4,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.04,,False,0.2594429959717686,0.4834630942912571,0.7429060902630258
dpca,new_data_scaled,0,2,0.05,0.01,False,0.011495031781109428,0.23943131029894563,0.25092634208005504
dpca,new_data_scaled,0,2,0.05,0.02,False,0.05996037967943002,0.3924395923315645,0.4523999720109945
dpca,new_data_scaled,0,2,0.05,0.03,False,0.0797752666002255,0.4345762511438414,0.514351517744067
dpca,new_data_scaled,0,2,0.05,0.04,False,0.18642980094345976,0.514222535350604,0.7006523362940638
dpca,new_data_scaled,0,2,0.05,0.05,False,0.18908891216116056,0.5194517170802315,0.708540629241392
dpca,new_data_scaled,0,2,0.05,0.06,False,0.1801066084832954,0.5046106013685453,0.6847172098518407
dpca,new_data_scaled,0,2,0.05,0.07,False,0.14692841273648166,0.43739321897547034,0.584321631711952
dpca,new_data_scaled,0,2,0.05,0.08,False,0.14314828860818365,0.4345808591146116,0.5777291477227953
dpca,new_data_scaled,0,2,0.05,0.09,False,0.3234781252535029,0.5525875389371572,0.8760656641906601
dpca,new_data_scaled,0,2,0.05,0.1,False,0.31555147643768394,0.5494632498973712,0.8650147263350552
dpca,new_data_scaled,0,2,0.05,0.15,False,0.2568853193520893,0.4759558294632556,0.7328411488153449
dpca,new_data_scaled,0,2,0.05,0.2,False,0.17528928853900816,0.32022491297578126,0.4955142015147894
dpca,new_data_scaled,0,2,0.05,0.3,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.05,0.4,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.05,,False,0.2594429959717686,0.4834630942912571,0.7429060902630258
dpca,new_data_scaled,0,2,0.06,0.01,False,0.011495031781109428,0.23943131029894563,0.25092634208005504
dpca,new_data_scaled,0,2,0.06,0.02,False,0.05996037967943002,0.3924395923315645,0.4523999720109945
dpca,new_data_scaled,0,2,0.06,0.03,False,0.0797752666002255,0.4345762511438414,0.514351517744067
dpca,new_data_scaled,0,2,0.06,0.04,False,0.18642980094345976,0.514222535350604,0.7006523362940638
dpca,new_data_scaled,0,2,0.06,0.05,False,0.18908891216116056,0.5194517170802315,0.708540629241392
dpca,new_data_scaled,0,2,0.06,0.06,False,0.1801066084832954,0.5046106013685453,0.6847172098518407
dpca,new_data_scaled,0,2,0.06,0.07,False,0.14692841273648166,0.43739321897547034,0.584321631711952
dpca,new_data_scaled,0,2,0.06,0.08,False,0.14314828860818365,0.4345808591146116,0.5777291477227953
dpca,new_data_scaled,0,2,0.06,0.09,False,0.3234781252535029,0.5525875389371572,0.8760656641906601
dpca,new_data_scaled,0,2,0.06,0.1,False,0.31555147643768394,0.5494632498973712,0.8650147263350552
dpca,new_data_scaled,0,2,0.06,0.15,False,0.2568853193520893,0.4759558294632556,0.7328411488153449
dpca,new_data_scaled,0,2,0.06,0.2,False,0.17528928853900816,0.32022491297578126,0.4955142015147894
dpca,new_data_scaled,0,2,0.06,0.3,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.06,0.4,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.06,,False,0.2594429959717686,0.4834630942912571,0.7429060902630258
dpca,new_data_scaled,0,2,0.07,0.01,False,0.011495031781109428,0.23943131029894563,0.25092634208005504
dpca,new_data_scaled,0,2,0.07,0.02,False,0.05996037967943002,0.3924395923315645,0.4523999720109945
dpca,new_data_scaled,0,2,0.07,0.03,False,0.0797752666002255,0.4345762511438414,0.514351517744067
dpca,new_data_scaled,0,2,0.07,0.04,False,0.18642980094345976,0.514222535350604,0.7006523362940638
dpca,new_data_scaled,0,2,0.07,0.05,False,0.18908891216116056,0.5194517170802315,0.708540629241392
dpca,new_data_scaled,0,2,0.07,0.06,False,0.1801066084832954,0.5046106013685453,0.6847172098518407
dpca,new_data_scaled,0,2,0.07,0.07,False,0.14692841273648166,0.43739321897547034,0.584321631711952
dpca,new_data_scaled,0,2,0.07,0.08,False,0.14314828860818365,0.4345808591146116,0.5777291477227953
dpca,new_data_scaled,0,2,0.07,0.09,False,0.3234781252535029,0.5525875389371572,0.8760656641906601
dpca,new_data_scaled,0,2,0.07,0.1,False,0.31555147643768394,0.5494632498973712,0.8650147263350552
dpca,new_data_scaled,0,2,0.07,0.15,False,0.2568853193520893,0.4759558294632556,0.7328411488153449
dpca,new_data_scaled,0,2,0.07,0.2,False,0.17528928853900816,0.32022491297578126,0.4955142015147894
dpca,new_data_scaled,0,2,0.07,0.3,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.07,0.4,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.07,,False,0.2594429959717686,0.4834630942912571,0.7429060902630258
dpca,new_data_scaled,0,2,0.08,0.01,False,0.011495031781109428,0.23943131029894563,0.25092634208005504
dpca,new_data_scaled,0,2,0.08,0.02,False,0.05996037967943002,0.3924395923315645,0.4523999720109945
dpca,new_data_scaled,0,2,0.08,0.03,False,0.0797752666002255,0.4345762511438414,0.514351517744067
dpca,new_data_scaled,0,2,0.08,0.04,False,0.18642980094345976,0.514222535350604,0.7006523362940638
dpca,new_data_scaled,0,2,0.08,0.05,False,0.18908891216116056,0.5194517170802315,0.708540629241392
dpca,new_data_scaled,0,2,0.08,0.06,False,0.1801066084832954,0.5046106013685453,0.6847172098518407
dpca,new_data_scaled,0,2,0.08,0.07,False,0.14692841273648166,0.43739321897547034,0.584321631711952
dpca,new_data_scaled,0,2,0.08,0.08,False,0.14314828860818365,0.4345808591146116,0.5777291477227953
dpca,new_data_scaled,0,2,0.08,0.09,False,0.3234781252535029,0.5525875389371572,0.8760656641906601
dpca,new_data_scaled,0,2,0.08,0.1,False,0.31555147643768394,0.5494632498973712,0.8650147263350552
dpca,new_data_scaled,0,2,0.08,0.15,False,0.2568853193520893,0.4759558294632556,0.7328411488153449
dpca,new_data_scaled,0,2,0.08,0.2,False,0.17528928853900816,0.32022491297578126,0.4955142015147894
dpca,new_data_scaled,0,2,0.08,0.3,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.08,0.4,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.08,,False,0.2594429959717686,0.4834630942912571,0.7429060902630258
dpca,new_data_scaled,0,2,0.09,0.01,False,0.011495031781109428,0.23943131029894563,0.25092634208005504
dpca,new_data_scaled,0,2,0.09,0.02,False,0.05996037967943002,0.3924395923315645,0.4523999720109945
dpca,new_data_scaled,0,2,0.09,0.03,False,0.0797752666002255,0.4345762511438414,0.514351517744067
dpca,new_data_scaled,0,2,0.09,0.04,False,0.18642980094345976,0.514222535350604,0.7006523362940638
dpca,new_data_scaled,0,2,0.09,0.05,False,0.18908891216116056,0.5194517170802315,0.708540629241392
dpca,new_data_scaled,0,2,0.09,0.06,False,0.1801066084832954,0.5046106013685453,0.6847172098518407
dpca,new_data_scaled,0,2,0.09,0.07,False,0.14692841273648166,0.43739321897547034,0.584321631711952
dpca,new_data_scaled,0,2,0.09,0.08,False,0.14314828860818365,0.4345808591146116,0.5777291477227953
dpca,new_data_scaled,0,2,0.09,0.09,False,0.3234781252535029,0.5525875389371572,0.8760656641906601
dpca,new_data_scaled,0,2,0.09,0.1,False,0.31555147643768394,0.5494632498973712,0.8650147263350552
dpca,new_data_scaled,0,2,0.09,0.15,False,0.2568853193520893,0.4759558294632556,0.7328411488153449
dpca,new_data_scaled,0,2,0.09,0.2,False,0.17528928853900816,0.32022491297578126,0.4955142015147894
dpca,new_data_scaled,0,2,0.09,0.3,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.09,0.4,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.09,,False,0.2594429959717686,0.4834630942912571,0.7429060902630258
dpca,new_data_scaled,0,2,0.1,0.01,False,0.011495031781109428,0.23943131029894563,0.25092634208005504
dpca,new_data_scaled,0,2,0.1,0.02,False,0.05996037967943002,0.3924395923315645,0.4523999720109945
dpca,new_data_scaled,0,2,0.1,0.03,False,0.0797752666002255,0.4345762511438414,0.514351517744067
dpca,new_data_scaled,0,2,0.1,0.04,False,0.18642980094345976,0.514222535350604,0.7006523362940638
dpca,new_data_scaled,0,2,0.1,0.05,False,0.18908891216116056,0.5194517170802315,0.708540629241392
dpca,new_data_scaled,0,2,0.1,0.06,False,0.1801066084832954,0.5046106013685453,0.6847172098518407
dpca,new_data_scaled,0,2,0.1,0.07,False,0.14692841273648166,0.43739321897547034,0.584321631711952
dpca,new_data_scaled,0,2,0.1,0.08,False,0.14314828860818365,0.4345808591146116,0.5777291477227953
dpca,new_data_scaled,0,2,0.1,0.09,False,0.3234781252535029,0.5525875389371572,0.8760656641906601
dpca,new_data_scaled,0,2,0.1,0.1,False,0.31555147643768394,0.5494632498973712,0.8650147263350552
dpca,new_data_scaled,0,2,0.1,0.15,False,0.2568853193520893,0.4759558294632556,0.7328411488153449
dpca,new_data_scaled,0,2,0.1,0.2,False,0.17528928853900816,0.32022491297578126,0.4955142015147894
dpca,new_data_scaled,0,2,0.1,0.3,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.1,0.4,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.1,,False,0.2594429959717686,0.4834630942912571,0.7429060902630258
dpca,new_data_scaled,0,2,0.15,0.01,False,0.011495031781109428,0.23943131029894563,0.25092634208005504
dpca,new_data_scaled,0,2,0.15,0.02,False,0.05996037967943002,0.3924395923315645,0.4523999720109945
dpca,new_data_scaled,0,2,0.15,0.03,False,0.0797752666002255,0.4345762511438414,0.514351517744067
dpca,new_data_scaled,0,2,0.15,0.04,False,0.18642980094345976,0.514222535350604,0.7006523362940638
dpca,new_data_scaled,0,2,0.15,0.05,False,0.18908891216116056,0.5194517170802315,0.708540629241392
dpca,new_data_scaled,0,2,0.15,0.06,False,0.1801066084832954,0.5046106013685453,0.6847172098518407
dpca,new_data_scaled,0,2,0.15,0.07,False,0.14692841273648166,0.43739321897547034,0.584321631711952
dpca,new_data_scaled,0,2,0.15,0.08,False,0.14314828860818365,0.4345808591146116,0.5777291477227953
dpca,new_data_scaled,0,2,0.15,0.09,False,0.3234781252535029,0.5525875389371572,0.8760656641906601
dpca,new_data_scaled,0,2,0.15,0.1,False,0.31555147643768394,0.5494632498973712,0.8650147263350552
dpca,new_data_scaled,0,2,0.15,0.15,False,0.2568853193520893,0.4759558294632556,0.7328411488153449
dpca,new_data_scaled,0,2,0.15,0.2,False,0.17528928853900816,0.32022491297578126,0.4955142015147894
dpca,new_data_scaled,0,2,0.15,0.3,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.15,0.4,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.15,,False,0.2594429959717686,0.4834630942912571,0.7429060902630258
dpca,new_data_scaled,0,2,0.2,0.01,False,0.011495031781109428,0.23943131029894563,0.25092634208005504
dpca,new_data_scaled,0,2,0.2,0.02,False,0.05996037967943002,0.3924395923315645,0.4523999720109945
dpca,new_data_scaled,0,2,0.2,0.03,False,0.0797752666002255,0.4345762511438414,0.514351517744067
dpca,new_data_scaled,0,2,0.2,0.04,False,0.18642980094345976,0.514222535350604,0.7006523362940638
dpca,new_data_scaled,0,2,0.2,0.05,False,0.18908891216116056,0.5194517170802315,0.708540629241392
dpca,new_data_scaled,0,2,0.2,0.06,False,0.1801066084832954,0.5046106013685453,0.6847172098518407
dpca,new_data_scaled,0,2,0.2,0.07,False,0.14692841273648166,0.43739321897547034,0.584321631711952
dpca,new_data_scaled,0,2,0.2,0.08,False,0.14314828860818365,0.4345808591146116,0.5777291477227953
dpca,new_data_scaled,0,2,0.2,0.09,False,0.3234781252535029,0.5525875389371572,0.8760656641906601
dpca,new_data_scaled,0,2,0.2,0.1,False,0.31555147643768394,0.5494632498973712,0.8650147263350552
dpca,new_data_scaled,0,2,0.2,0.15,False,0.2568853193520893,0.4759558294632556,0.7328411488153449
dpca,new_data_scaled,0,2,0.2,0.2,False,0.17528928853900816,0.32022491297578126,0.4955142015147894
dpca,new_data_scaled,0,2,0.2,0.3,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.2,0.4,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.2,,False,0.2594429959717686,0.4834630942912571,0.7429060902630258
dpca,new_data_scaled,0,2,0.3,0.01,False,0.011495031781109428,0.23943131029894563,0.25092634208005504
dpca,new_data_scaled,0,2,0.3,0.02,False,0.05996037967943002,0.3924395923315645,0.4523999720109945
dpca,new_data_scaled,0,2,0.3,0.03,False,0.0797752666002255,0.4345762511438414,0.514351517744067
dpca,new_data_scaled,0,2,0.3,0.04,False,0.18642980094345976,0.514222535350604,0.7006523362940638
dpca,new_data_scaled,0,2,0.3,0.05,False,0.18908891216116056,0.5194517170802315,0.708540629241392
dpca,new_data_scaled,0,2,0.3,0.06,False,0.1801066084832954,0.5046106013685453,0.6847172098518407
dpca,new_data_scaled,0,2,0.3,0.07,False,0.14692841273648166,0.43739321897547034,0.584321631711952
dpca,new_data_scaled,0,2,0.3,0.08,False,0.14314828860818365,0.4345808591146116,0.5777291477227953
dpca,new_data_scaled,0,2,0.3,0.09,False,0.3234781252535029,0.5525875389371572,0.8760656641906601
dpca,new_data_scaled,0,2,0.3,0.1,False,0.31555147643768394,0.5494632498973712,0.8650147263350552
dpca,new_data_scaled,0,2,0.3,0.15,False,0.2568853193520893,0.4759558294632556,0.7328411488153449
dpca,new_data_scaled,0,2,0.3,0.2,False,0.17528928853900816,0.32022491297578126,0.4955142015147894
dpca,new_data_scaled,0,2,0.3,0.3,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.3,0.4,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.3,,False,0.2594429959717686,0.4834630942912571,0.7429060902630258
dpca,new_data_scaled,0,2,0.4,0.01,False,0.011495031781109428,0.23943131029894563,0.25092634208005504
dpca,new_data_scaled,0,2,0.4,0.02,False,0.05996037967943002,0.3924395923315645,0.4523999720109945
dpca,new_data_scaled,0,2,0.4,0.03,False,0.0797752666002255,0.4345762511438414,0.514351517744067
dpca,new_data_scaled,0,2,0.4,0.04,False,0.18642980094345976,0.514222535350604,0.7006523362940638
dpca,new_data_scaled,0,2,0.4,0.05,False,0.18908891216116056,0.5194517170802315,0.708540629241392
dpca,new_data_scaled,0,2,0.4,0.06,False,0.1801066084832954,0.5046106013685453,0.6847172098518407
dpca,new_data_scaled,0,2,0.4,0.07,False,0.14692841273648166,0.43739321897547034,0.584321631711952
dpca,new_data_scaled,0,2,0.4,0.08,False,0.14314828860818365,0.4345808591146116,0.5777291477227953
dpca,new_data_scaled,0,2,0.4,0.09,False,0.3234781252535029,0.5525875389371572,0.8760656641906601
dpca,new_data_scaled,0,2,0.4,0.1,False,0.31555147643768394,0.5494632498973712,0.8650147263350552
dpca,new_data_scaled,0,2,0.4,0.15,False,0.2568853193520893,0.4759558294632556,0.7328411488153449
dpca,new_data_scaled,0,2,0.4,0.2,False,0.17528928853900816,0.32022491297578126,0.4955142015147894
dpca,new_data_scaled,0,2,0.4,0.3,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.4,0.4,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,0.4,,False,0.2594429959717686,0.4834630942912571,0.7429060902630258
dpca,new_data_scaled,0,2,,0.01,False,-0.0071435474971993755,0.05030492692133861,0.04316137942413924
dpca,new_data_scaled,0,2,,0.02,False,-0.0071435474971993755,0.05030492692133861,0.04316137942413924
dpca,new_data_scaled,0,2,,0.03,False,-0.0071435474971993755,0.05030492692133861,0.04316137942413924
dpca,new_data_scaled,0,2,,0.04,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,,0.05,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,,0.06,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,,0.07,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,,0.08,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,,0.09,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,,0.1,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,,0.15,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,,0.2,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,,0.3,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,,0.4,False,0.0,0.0,0.0
dpca,new_data_scaled,0,2,,,False,0.0,0.0,0.0
