name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,low_data,3,50,10,0.1,0.8336984688264046,0.9367039930104274,1.7704024618368321
SpectACl,low_data,3,50,10,0.12,0.9918960030030257,0.9923565263611548,1.9842525293641806
SpectACl,low_data,3,50,10,0.15,0.9946490143722284,0.9963964739611013,1.9910454883333297
SpectACl,low_data,3,50,10,0.2,0.9535409979028924,0.9641784839827264,1.917719481885619
SpectACl,low_data,3,50,10,0.25,0.9385563417161067,0.9629779439886884,1.9015342857047952
SpectACl,low_data,3,50,10,0.3,0.811622626424873,0.8816459441645029,1.693268570589376
SpectACl,low_data,3,50,10,0.4,0.6562855790665254,0.8626494133502574,1.5189349924167828
SpectACl,low_data,3,50,10,0.5,0.8263111378460373,0.886348139838389,1.7126592776844263
SpectACl,low_data,3,100,10,0.001,0.0,0.0,0.0
SpectACl,low_data,3,100,10,0.002,0.0,0.0,0.0
SpectACl,low_data,3,100,10,0.003,0.0,0.0,0.0
SpectACl,low_data,3,100,10,0.004,0.0,0.0,0.0
SpectACl,low_data,3,100,10,0.005,0.0,0.0,0.0
SpectACl,low_data,3,100,10,0.006,0.0,0.0,0.0
SpectACl,low_data,3,100,10,0.007,0.0,0.0,0.0
SpectACl,low_data,3,100,10,0.008,0.0,0.0,0.0
SpectACl,low_data,3,100,10,0.009,0.0,0.0,0.0
SpectACl,low_data,3,100,10,0.01,0.0,0.0,0.0
SpectACl,low_data,3,100,10,0.02,0.0016405692773565858,0.019067822290052952,0.02070839156740954
SpectACl,low_data,3,100,10,0.03,0.03265485727139659,0.33182219930602114,0.36447705657741775
SpectACl,low_data,3,100,10,0.04,0.09097835320610699,0.5123712772913681,0.6033496304974751
SpectACl,low_data,3,100,10,0.05,0.13947183111769115,0.5680684854035275,0.7075403165212186
SpectACl,low_data,3,100,10,0.06,0.3180374891012982,0.7137042501394766,1.0317417392407748
SpectACl,low_data,3,100,10,0.07,0.6480450718439671,0.8450613774412843,1.4931064492852513
SpectACl,low_data,3,100,10,0.08,0.6871149065877714,0.8813850609184791,1.5684999675062505
SpectACl,low_data,3,100,10,0.09,0.8425077234482112,0.9385464932788458,1.7810542167270569
SpectACl,low_data,3,100,10,0.1,0.8388626065276088,0.9376454901718572,1.776508096699466
SpectACl,low_data,3,100,10,0.12,0.836861601017632,0.9373374875794221,1.774199088597054
SpectACl,low_data,3,100,10,0.15,0.9973430570141276,0.9968778734283755,1.9942209304425031
SpectACl,low_data,3,100,10,0.2,0.9973430570141276,0.9968778734283757,1.9942209304425034
SpectACl,low_data,3,100,10,0.25,0.7878258786628833,0.8941849791792748,1.6820108578421582
SpectACl,low_data,3,100,10,0.3,0.9167794329938236,0.9363645042204372,1.8531439372142606
SpectACl,low_data,3,100,10,0.4,0.8913186190067794,0.9170027702738208,1.8083213892806003
SpectACl,low_data,3,100,10,0.5,0.6870982746756616,0.8443269210590701,1.5314251957347318
